proper#a	0.28125	0.0	0.28125	0.71875
due#a	0.1875	0.0625	0.125	0.75
apropos#a	0.5	0.125	0.375	0.375
pertinent#a	0.375	0.125	0.25	0.5
apt#a	0.3125	0.25	0.0625	0.4375
apposite#a	0.375	0.25	0.125	0.375
a_posteriori#a	0.125	0.0625	0.0625	0.8125
porticoed#a	0.375	0.0	0.375	0.625
amphistylar#a	0.1875	0.0	0.1875	0.8125
amphiprostyle#a	0.375	0.0	0.375	0.625
amphiprostylar#a	0.375	0.0	0.375	0.625
pseudoprostyle#a	0.375	0.0	0.375	0.625
prostyle#a	0.375	0.0	0.375	0.625
columned#a	0.125	0.0	0.125	0.875
columnar#a	0.1875	0.125	0.0625	0.6875
colonnaded#a	0.125	0.0	0.125	0.875
pillared#a	0.125	0.0	0.125	0.875
equipped#a	0.125	0.0	0.125	0.875
barehanded#a	0.125	0.0	0.125	0.875
wily#a	0.625	0.125	0.5	0.25
tricksy#a	0.625	0.125	0.5	0.25
sly#a	0.625	0.125	0.5	0.25
slick#a	0.21875	0.125	0.09375	0.65625
knavish#a	0.625	0.125	0.5	0.25
guileful#a	0.625	0.125	0.5	0.25
foxy#a	0.625	0.125	0.5	0.25
dodgy#a	0.3125	0.25	0.0625	0.4375
crafty#a	0.625	0.125	0.5	0.25
precious#a	0.625	0.0625	0.5625	0.3125
cute#a	0.5625	0.0	0.5625	0.4375
scheming#a	0.1875	0.0	0.1875	0.8125
designing#a	0.125	0.0	0.125	0.875
deep#a	0.2	0.11666666666666667	0.08333333333333333	0.6833333333333333
manipulative#a	0.25	0.0	0.25	0.75
smooth-spoken#a	0.375	0.125	0.25	0.5
silver-tongued#a	0.375	0.125	0.25	0.5
silver#a	0.125	0.03125	0.09375	0.84375
fluent#a	0.1875	0.125	0.0625	0.6875
facile#a	0.2916666666666667	0.20833333333333334	0.08333333333333333	0.5
eloquent#a	0.375	0.125	0.25	0.5
speech-endowed#a	0.5	0.0	0.5	0.5
speaking#a	0.5	0.0	0.5	0.5
shamefaced#a	0.5	0.3333333333333333	0.16666666666666666	0.16666666666666666
sheepish#a	0.3125	0.25	0.0625	0.4375
insolent#a	0.5	0.3125	0.1875	0.1875
brazen-faced#a	0.75	0.125	0.625	0.125
brazen#a	0.375	0.0625	0.3125	0.5625
brassy#a	0.25	0.20833333333333334	0.041666666666666664	0.5416666666666666
bodacious#a	0.375	0.25	0.125	0.375
barefaced#a	0.375	0.25	0.125	0.375
bald-faced#a	0.625	0.0625	0.5625	0.3125
self-asserting#a	0.625	0.25	0.375	0.125
assertive#a	0.625	0.25	0.375	0.125
cocky#a	0.5	0.25	0.25	0.25
emphatic#a	0.25	0.08333333333333333	0.16666666666666666	0.6666666666666666
unassertive#a	0.625	0.0	0.625	0.375
reticent#a	0.125	0.08333333333333333	0.041666666666666664	0.7916666666666666
associable#a	0.625	0.0	0.625	0.375
betrothed#a	0.25	0.0	0.25	0.75
bespoken#a	0.125	0.0	0.125	0.875
involved#a	0.075	0.025	0.05	0.9
affixed#a	0.125	0.0	0.125	0.875
unstuck#a	0.25	0.125	0.125	0.625
attachable#a	0.5	0.0	0.5	0.5
bindable#a	0.5	0.0	0.5	0.5
clip-on#a	0.125	0.0	0.125	0.875
detachable#a	0.25	0.0	0.25	0.75
clastic#a	0.3125	0.0	0.3125	0.6875
upon_one's_guard#a	0.375	0.0	0.375	0.625
on_your_guard#a	0.375	0.0	0.375	0.625
on_one's_guard#a	0.375	0.0	0.375	0.625
on_guard#a	0.375	0.0	0.375	0.625
shy#a	0.20833333333333334	0.125	0.08333333333333333	0.6666666666666666
gullible#a	0.5	0.1875	0.3125	0.3125
attentive#a	0.375	0.0	0.375	0.625
intent#a	0.25	0.125	0.125	0.625
enwrapped#a	0.25	0.125	0.125	0.625
engrossed#a	0.125	0.0625	0.0625	0.8125
captive#a	0.125	0.0625	0.0625	0.8125
absorbed#a	0.125	0.0625	0.0625	0.8125
heedful#a	0.4583333333333333	0.0	0.4583333333333333	0.5416666666666666
advertent#a	0.5	0.0	0.5	0.5
observant#a	0.4583333333333333	0.0	0.4583333333333333	0.5416666666666666
abstracted#a	0.375	0.125	0.25	0.5
absentminded#a	0.375	0.125	0.25	0.5
dreamy#a	0.375	0.1875	0.1875	0.4375
oblivious#a	0.25	0.125	0.125	0.625
attractive#a	0.4166666666666667	0.0	0.4166666666666667	0.5833333333333334
fascinating#a	0.5	0.0	0.5	0.5
entrancing#a	0.5	0.0	0.5	0.5
enthralling#a	0.5	0.0	0.5	0.5
enchanting#a	0.5	0.0	0.5	0.5
captivating#a	0.5	0.0	0.5	0.5
